uniProtID,accession,label,existence,species,history,old_ID
ACPS_CHLTR,O84102,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",ACPS_CHLTR
ACP_CHLTR,O84239,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",ACP_CHLTR
AK_CHLTR,O84367,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",AK_CHLTR
APBE_CHLTR,O84080,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-04-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 103, 'sequenceVersion': 1}",APBE_CHLTR
AROA_CHLTR,O84371,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 129, 'sequenceVersion': 1}",AROA_CHLTR
AROB_CHLTR,O84374,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",AROB_CHLTR
AROC_CHLTR,O84373,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",AROC_CHLTR
ARODE_CHLTR,O84375,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 141, 'sequenceVersion': 1}",ARODE_CHLTR
AROK_CHLTR,O84372,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",AROK_CHLTR
BCCP_CHLTR,O84125,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-09-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 103, 'sequenceVersion': 1}",BCCP_CHLTR
CDSA_CHLTR,O84457,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 112, 'sequenceVersion': 1}",CDSA_CHLTR
CH10_CHLTR,P0C0Z8,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2006-02-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2006-02-07', 'entryVersion': 79, 'sequenceVersion': 1}",CH10_CHLTR
CH60_CHLTR,P0C0Z7,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2006-02-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 92, 'sequenceVersion': 2}",CH60_CHLTR
CLPB_CHLTR,O84115,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2004-10-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 105, 'sequenceVersion': 1}",CLPB_CHLTR
CLPP1_CHLTR,P38002,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 128, 'sequenceVersion': 3}",CLPP1_CHLTR
CLPP2_CHLTR,O84712,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 129, 'sequenceVersion': 1}",CLPP2_CHLTR
CLPX_CHLTR,O84711,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 127, 'sequenceVersion': 1}",CLPX_CHLTR
COAE_CHLTR,O84499,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 116, 'sequenceVersion': 1}",COAE_CHLTR
DAPA_CHLTR,O84366,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 121, 'sequenceVersion': 1}",DAPA_CHLTR
DAPB_CHLTR,O84369,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 125, 'sequenceVersion': 2}",DAPB_CHLTR
DAPF_CHLTR,O84437,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",DAPF_CHLTR
DCD_CHLTR,O84042,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 106, 'sequenceVersion': 1}",DCD_CHLTR
DCUP_CHLTR,O84752,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",DCUP_CHLTR
DEF_CHLTR,O84357,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 120, 'sequenceVersion': 1}",DEF_CHLTR
DLDH_CHLTR,O84561,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 143, 'sequenceVersion': 1}",DLDH_CHLTR
DNAA1_CHLTR,O84252,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",DNAA1_CHLTR
DNAA2_CHLTR,O84277,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 121, 'sequenceVersion': 1}",DNAA2_CHLTR
DNAJ_CHLTR,O84345,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",DNAJ_CHLTR
DNAK_CHLTR,P17821,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 153, 'sequenceVersion': 4}",DNAK_CHLTR
DNLJ_CHLTR,O84148,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 126, 'sequenceVersion': 1}",DNLJ_CHLTR
DPO3A_CHLTR,O84549,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 108, 'sequenceVersion': 1}",DPO3A_CHLTR
DPO3B_CHLTR,O84078,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 107, 'sequenceVersion': 1}",DPO3B_CHLTR
DUT_CHLTR,O84294,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 116, 'sequenceVersion': 1}",DUT_CHLTR
DXR_CHLTR,O84074,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 123, 'sequenceVersion': 1}",DXR_CHLTR
DXS_CHLTR,O84335,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 123, 'sequenceVersion': 1}",DXS_CHLTR
EFG_CHLTR,O84444,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 134, 'sequenceVersion': 1}",EFG_CHLTR
EFP1_CHLTR,O84124,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",EFP1_CHLTR
EFP2_CHLTR,O84757,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",EFP2_CHLTR
EFTS_CHLTR,O84686,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",EFTS_CHLTR
EFTU_CHLTR,P0CD71,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-02-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-02-09', 'entryVersion': 65, 'sequenceVersion': 1}",EFTU_CHLTR
ENO_CHLTR,O84591,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 140, 'sequenceVersion': 1}",ENO_CHLTR
FABG_CHLTR,P38004,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 128, 'sequenceVersion': 3}",FABG_CHLTR
FABH_CHLTR,O84242,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",FABH_CHLTR
FABZ_CHLTR,O84537,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 105, 'sequenceVersion': 1}",FABZ_CHLTR
FMT_CHLTR,O84535,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 120, 'sequenceVersion': 1}",FMT_CHLTR
FOLD_CHLTR,O84081,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-09-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",FOLD_CHLTR
FOLKP_CHLTR,O84619,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",FOLKP_CHLTR
FTSK_CHLTR,O84744,0,Evidence at transcript level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2003-08-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",FTSK_CHLTR
FUMC_CHLTR,O84863,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2003-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 115, 'sequenceVersion': 1}",FUMC_CHLTR
G3P_CHLTR,P0CE13,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-03-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-03-02', 'entryVersion': 72, 'sequenceVersion': 1}",G3P_CHLTR
G6PD_CHLTR,O84188,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 125, 'sequenceVersion': 1}",G6PD_CHLTR
G6PI_CHLTR,P0CD72,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-02-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-02-09', 'entryVersion': 58, 'sequenceVersion': 1}",G6PI_CHLTR
GATA_CHLTR,O84006,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 105, 'sequenceVersion': 1}",GATA_CHLTR
GATB_CHLTR,O84007,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",GATB_CHLTR
GATC_CHLTR,O84005,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 101, 'sequenceVersion': 1}",GATC_CHLTR
GLGA_CHLTR,O84804,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-11-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 106, 'sequenceVersion': 1}",GLGA_CHLTR
GLGB_CHLTR,O84874,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2003-08-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 126, 'sequenceVersion': 1}",GLGB_CHLTR
GLMS_CHLTR,O84823,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 122, 'sequenceVersion': 3}",GLMS_CHLTR
GLYA_CHLTR,O84439,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 124, 'sequenceVersion': 1}",GLYA_CHLTR
GP6R_CHLTR,O84587,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 67, 'sequenceVersion': 1}",GP6R_CHLTR
GPDA_CHLTR,O84719,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 137, 'sequenceVersion': 1}",GPDA_CHLTR
GPMA_CHLTR,O84727,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2002-12-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",GPMA_CHLTR
GREA_CHLTR,O84641,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",GREA_CHLTR
GRPE_CHLTR,P36424,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '1994-06-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 109, 'sequenceVersion': 2}",GRPE_CHLTR
GSA_CHLTR,O84212,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 129, 'sequenceVersion': 1}",GSA_CHLTR
GYRA_CHLTR,O84192,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-04-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 128, 'sequenceVersion': 1}",GYRA_CHLTR
GYRB_CHLTR,O84193,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 126, 'sequenceVersion': 1}",GYRB_CHLTR
HC2D_CHLTR,Q06280,0,Evidence at transcript level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 88, 'sequenceVersion': 3}",HC2D_CHLTR
HCT1_CHLTR,P0CE15,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-03-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-03-02', 'entryVersion': 37, 'sequenceVersion': 1}",HCT1_CHLTR
HEM1_CHLTR,O84669,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 115, 'sequenceVersion': 2}",HEM1_CHLTR
HEM2_CHLTR,O84638,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 105, 'sequenceVersion': 1}",HEM2_CHLTR
HEMH_CHLTR,O84492,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",HEMH_CHLTR
HRCA_CHLTR,P36426,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '1994-06-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 117, 'sequenceVersion': 2}",HRCA_CHLTR
IF1_CHLTR,P65106,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2004-10-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-10-11', 'entryVersion': 90, 'sequenceVersion': 1}",IF1_CHLTR
IF2_CHLTR,O84098,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 131, 'sequenceVersion': 1}",IF2_CHLTR
IF3_CHLTR,O84840,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 110, 'sequenceVersion': 2}",IF3_CHLTR
INCD_CHLTR,P0DJI3,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2012-06-13', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2012-06-13', 'entryVersion': 36, 'sequenceVersion': 1}",INCD_CHLTR
INCE_CHLTR,P0DJI4,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2012-06-13', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2012-06-13', 'entryVersion': 40, 'sequenceVersion': 1}",INCE_CHLTR
INCF_CHLTR,P0DJI5,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2012-06-13', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2012-06-13', 'entryVersion': 35, 'sequenceVersion': 1}",INCF_CHLTR
INCG_CHLTR,P0DPS6,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2019-01-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2019-01-16', 'entryVersion': 15, 'sequenceVersion': 1}",INCG_CHLTR
IPYR_CHLTR,O84777,0,Evidence at protein level,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",IPYR_CHLTR
ISPD_CHLTR,O84468,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 119, 'sequenceVersion': 1}",ISPD_CHLTR
ISPE_CHLTR,O84810,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",ISPE_CHLTR
ISPF_CHLTR,O84441,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",ISPF_CHLTR
ISPG_CHLTR,O84060,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 123, 'sequenceVersion': 1}",ISPG_CHLTR
ISPH_CHLTR,O84867,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 114, 'sequenceVersion': 1}",ISPH_CHLTR
KAD_CHLTR,O84130,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 124, 'sequenceVersion': 1}",KAD_CHLTR
KCY_CHLTR,O84458,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 108, 'sequenceVersion': 1}",KCY_CHLTR
KDSA_CHLTR,P0CD74,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-02-09', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2010-02-09', 'entryVersion': 58, 'sequenceVersion': 1}",KDSA_CHLTR
KDSB_CHLTR,P0CD75,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-02-09', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2010-02-09', 'entryVersion': 60, 'sequenceVersion': 1}",KDSB_CHLTR
KDTA_CHLTR,P0CE14,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2010-03-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-03-02', 'entryVersion': 54, 'sequenceVersion': 1}",KDTA_CHLTR
KGUA_CHLTR,O84033,0,Inferred from homology,Chlamydia trachomatis (strain D/UW-3/Cx),"{'firstPublicDate': '2001-04-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",KGUA_CHLTR
